,Year,Month,Day,Hour,Minute,GHI,Predictions,Clearsky GHI,Date
426,2019,1,9,21,0,0,9.914751809,0,1/9/19 21:00
427,2019,1,9,21,30,0,11.49828122,0,1/9/19 21:30
428,2019,1,9,22,0,0,12.37735258,0,1/9/19 22:00
429,2019,1,9,22,30,0,12.88242031,0,1/9/19 22:30
430,2019,1,9,23,0,0,13.15873463,0,1/9/19 23:00
431,2019,1,9,23,30,0,13.31244729,0,1/9/19 23:30
432,2019,1,10,0,0,0,13.39561383,0,1/10/19 0:00
433,2019,1,10,0,30,0,13.44097306,0,1/10/19 0:30
434,2019,1,10,1,0,0,13.46530479,0,1/10/19 1:00
435,2019,1,10,1,30,0,13.47840387,0,1/10/19 1:30
436,2019,1,10,2,0,0,13.48538324,0,1/10/19 2:00
437,2019,1,10,2,30,0,13.48910689,0,1/10/19 2:30
438,2019,1,10,3,0,0,13.49108029,0,1/10/19 3:00
439,2019,1,10,3,30,0,13.49212633,0,1/10/19 3:30
440,2019,1,10,4,0,0,13.49267832,0,1/10/19 4:00
441,2019,1,10,4,30,0,13.4929695,0,1/10/19 4:30
442,2019,1,10,5,0,0,13.49312262,0,1/10/19 5:00
443,2019,1,10,5,30,0,13.4932031,0,1/10/19 5:30
444,2019,1,10,6,0,0,13.4932453,0,1/10/19 6:00
445,2019,1,10,6,30,0,13.49326742,0,1/10/19 6:30
446,2019,1,10,7,0,0,13.49327899,0,1/10/19 7:00
447,2019,1,10,7,30,0,13.49328504,0,1/10/19 7:30
448,2019,1,10,8,0,37,61.7700069,37,1/10/19 8:00
449,2019,1,10,8,30,119,157.3235582,119,1/10/19 8:30
450,2019,1,10,9,0,198,239.7031049,213,1/10/19 9:00
451,2019,1,10,9,30,279,327.3549767,305,1/10/19 9:30
452,2019,1,10,10,0,321,357.9408835,391,1/10/19 10:00
453,2019,1,10,10,30,438,497.1774671,466,1/10/19 10:30
454,2019,1,10,11,0,529,572.155222,529,1/10/19 11:00
455,2019,1,10,11,30,578,613.0361249,578,1/10/19 11:30
456,2019,1,10,12,0,611,634.488782,611,1/10/19 12:00
457,2019,1,10,12,30,628,637.6898424,628,1/10/19 12:30
458,2019,1,10,13,0,631,627.8433549,631,1/10/19 13:00
459,2019,1,10,13,30,616,599.3483703,616,1/10/19 13:30
460,2019,1,10,14,0,583,554.1242374,583,1/10/19 14:00
461,2019,1,10,14,30,535,495.4006019,535,1/10/19 14:30
462,2019,1,10,15,0,473,424.0187041,473,1/10/19 15:00
463,2019,1,10,15,30,397,340.0175495,397,1/10/19 15:30
464,2019,1,10,16,0,310,247.2442141,310,1/10/19 16:00
465,2019,1,10,16,30,218,152.4824995,218,1/10/19 16:30
466,2019,1,10,17,0,124,58.08574345,124,1/10/19 17:00
467,2019,1,10,17,30,40,0,40,1/10/19 17:30
468,2019,1,10,18,0,0,0,0,1/10/19 18:00
469,2019,1,10,18,30,0,0,0,1/10/19 18:30
470,2019,1,10,19,0,0,0,0,1/10/19 19:00
471,2019,1,10,19,30,0,0,0,1/10/19 19:30
472,2019,1,10,20,0,0,2.719020675,0,1/10/19 20:00
473,2019,1,10,20,30,0,7.319465676,0,1/10/19 20:30
474,2019,1,10,21,0,0,9.912634419,0,1/10/19 21:00
475,2019,1,10,21,30,0,11.49833211,0,1/10/19 21:30
476,2019,1,10,22,0,0,12.37661095,0,1/10/19 22:00
477,2019,1,10,22,30,0,12.88220619,0,1/10/19 22:30
478,2019,1,10,23,0,0,13.15848674,0,1/10/19 23:00
479,2019,1,10,23,30,0,13.31234253,0,1/10/19 23:30
480,2019,1,11,0,0,0,13.39553468,0,1/11/19 0:00
481,2019,1,11,0,30,0,13.44093496,0,1/11/19 0:30
482,2019,1,11,1,0,0,13.46528045,0,1/11/19 1:00
483,2019,1,11,1,30,0,13.47839151,0,1/11/19 1:30
484,2019,1,11,2,0,0,13.48537596,0,1/11/19 2:00
485,2019,1,11,2,30,0,13.48910311,0,1/11/19 2:30
486,2019,1,11,3,0,0,13.49107817,0,1/11/19 3:00
487,2019,1,11,3,30,0,13.49212521,0,1/11/19 3:30
488,2019,1,11,4,0,0,13.49267771,0,1/11/19 4:00
489,2019,1,11,4,30,0,13.49296918,0,1/11/19 4:30
490,2019,1,11,5,0,0,13.49312245,0,1/11/19 5:00
491,2019,1,11,5,30,0,13.49320301,0,1/11/19 5:30
492,2019,1,11,6,0,0,13.49324526,0,1/11/19 6:00
493,2019,1,11,6,30,0,13.4932674,0,1/11/19 6:30
494,2019,1,11,7,0,0,13.49327898,0,1/11/19 7:00
495,2019,1,11,7,30,0,13.49328504,0,1/11/19 7:30
496,2019,1,11,8,0,14,31.76015473,36,1/11/19 8:00
497,2019,1,11,8,30,71,101.80447,116,1/11/19 8:30
498,2019,1,11,9,0,181,229.4690344,209,1/11/19 9:00
499,2019,1,11,9,30,302,359.0236985,302,1/11/19 9:30
500,2019,1,11,10,0,387,440.1542193,387,1/11/19 10:00
501,2019,1,11,10,30,460,511.5368305,460,1/11/19 10:30
502,2019,1,11,11,0,522,564.2755566,522,1/11/19 11:00
503,2019,1,11,11,30,570,601.7395904,570,1/11/19 11:30
504,2019,1,11,12,0,601,620.0251335,601,1/11/19 12:00
505,2019,1,11,12,30,618,625.103932,618,1/11/19 12:30
506,2019,1,11,13,0,617,610.7782012,617,1/11/19 13:00
507,2019,1,11,13,30,601,583.2626151,601,1/11/19 13:30
508,2019,1,11,14,0,568,538.3872265,568,1/11/19 14:00
509,2019,1,11,14,30,520,480.3712489,520,1/11/19 14:30
510,2019,1,11,15,0,458,409.3608156,458,1/11/19 15:00
511,2019,1,11,15,30,383,326.9590407,383,1/11/19 15:30
512,2019,1,11,16,0,300,239.2561062,300,1/11/19 16:00
513,2019,1,11,16,30,210,146.0964861,210,1/11/19 16:30
514,2019,1,11,17,0,118,54.14430161,118,1/11/19 17:00
515,2019,1,11,17,30,38,0,38,1/11/19 17:30
516,2019,1,11,18,0,0,0,0,1/11/19 18:00
517,2019,1,11,18,30,0,0,0,1/11/19 18:30
518,2019,1,11,19,0,0,0,0,1/11/19 19:00
519,2019,1,11,19,30,0,0,0,1/11/19 19:30
520,2019,1,11,20,0,0,3.12181635,0,1/11/19 20:00
521,2019,1,11,20,30,0,7.552248389,0,1/11/19 20:30
522,2019,1,11,21,0,0,10.0486585,0,1/11/19 21:00
523,2019,1,11,21,30,0,11.57449165,0,1/11/19 21:30
524,2019,1,11,22,0,0,12.41942641,0,1/11/19 22:00
525,2019,1,11,22,30,0,12.90571054,0,1/11/19 22:30
526,2019,1,11,23,0,0,13.17140034,0,1/11/19 23:00
527,2019,1,11,23,30,0,13.31933704,0,1/11/19 23:30
528,2019,1,12,0,0,0,13.39932069,0,1/12/19 0:00
529,2019,1,12,0,30,0,13.44296585,0,1/12/19 0:30
530,2019,1,12,1,0,0,13.46636849,0,1/12/19 1:00
531,2019,1,12,1,30,0,13.47897095,0,1/12/19 1:30
532,2019,1,12,2,0,0,13.48568411,0,1/12/19 2:00
533,2019,1,12,2,30,0,13.48926631,0,1/12/19 2:30
534,2019,1,12,3,0,0,13.49116448,0,1/12/19 3:00
535,2019,1,12,3,30,0,13.49217073,0,1/12/19 3:30
536,2019,1,12,4,0,0,13.49270168,0,1/12/19 4:00
537,2019,1,12,4,30,0,13.49298178,0,1/12/19 4:30
538,2019,1,12,5,0,0,13.49312906,0,1/12/19 5:00
539,2019,1,12,5,30,0,13.49320648,0,1/12/19 5:30
540,2019,1,12,6,0,0,13.49324707,0,1/12/19 6:00
541,2019,1,12,6,30,0,13.49326835,0,1/12/19 6:30
542,2019,1,12,7,0,0,13.49327948,0,1/12/19 7:00
543,2019,1,12,7,30,0,13.4932853,0,1/12/19 7:30
544,2019,1,12,8,0,7,22.6267216,30,1/12/19 8:00
545,2019,1,12,8,30,14,29.59619211,102,1/12/19 8:30
546,2019,1,12,9,0,25,42.66478467,188,1/12/19 9:00
547,2019,1,12,9,30,76,105.9458921,273,1/12/19 9:30
548,2019,1,12,10,0,149,185.9910341,352,1/12/19 10:00
549,2019,1,12,10,30,106,112.2342957,423,1/12/19 10:30
550,2019,1,12,11,0,120,147.1055012,482,1/12/19 11:00
551,2019,1,12,11,30,102,105.0142726,527,1/12/19 11:30
552,2019,1,12,12,0,142,166.1854059,558,1/12/19 12:00
553,2019,1,12,12,30,171,184.9576928,573,1/12/19 12:30
554,2019,1,12,13,0,148,152.7250669,570,1/12/19 13:00
555,2019,1,12,13,30,104,100.874115,554,1/12/19 13:30
556,2019,1,12,14,0,144,160.6358887,521,1/12/19 14:00
557,2019,1,12,14,30,187,199.4208325,476,1/12/19 14:30
558,2019,1,12,15,0,157,155.5031954,417,1/12/19 15:00
559,2019,1,12,15,30,54,32.05201669,345,1/12/19 15:30
560,2019,1,12,16,0,49,49.93381494,265,1/12/19 16:00
561,2019,1,12,16,30,32,18.12611476,181,1/12/19 16:30
562,2019,1,12,17,0,17,12.86634784,98,1/12/19 17:00
563,2019,1,12,17,30,6,3.001444149,30,1/12/19 17:30
564,2019,1,12,18,0,0,2.051159411,0,1/12/19 18:00
565,2019,1,12,18,30,0,5.796557797,0,1/12/19 18:30
566,2019,1,12,19,0,0,8.226036164,0,1/12/19 19:00
567,2019,1,12,19,30,0,10.33661379,0,1/12/19 19:30
568,2019,1,12,20,0,0,11.58191379,0,1/12/19 20:00
569,2019,1,12,20,30,0,12.40188854,0,1/12/19 20:30
570,2019,1,12,21,0,0,12.86778153,0,1/12/19 21:00
571,2019,1,12,21,30,0,13.14567336,0,1/12/19 21:30
572,2019,1,12,22,0,0,13.30002537,0,1/12/19 22:00
573,2019,1,12,22,30,0,13.38773895,0,1/12/19 22:30
574,2019,1,12,23,0,0,13.43570368,0,1/12/19 23:00
575,2019,1,12,23,30,0,13.46221678,0,1/12/19 23:30
576,2019,1,13,0,0,0,13.4765502,0,1/13/19 0:00
577,2019,1,13,0,30,0,13.48433671,0,1/13/19 0:30
578,2019,1,13,1,0,0,13.48850991,0,1/13/19 1:00
579,2019,1,13,1,30,0,13.49075071,0,1/13/19 1:30
580,2019,1,13,2,0,0,13.49194364,0,1/13/19 2:00
581,2019,1,13,2,30,0,13.49257896,0,1/13/19 2:30
582,2019,1,13,3,0,0,13.49291541,0,1/13/19 3:00
583,2019,1,13,3,30,0,13.49309352,0,1/13/19 3:30
584,2019,1,13,4,0,0,13.49318745,0,1/13/19 4:00
585,2019,1,13,4,30,0,13.49323695,0,1/13/19 4:30
586,2019,1,13,5,0,0,13.49326296,0,1/13/19 5:00
587,2019,1,13,5,30,0,13.49327663,0,1/13/19 5:30
588,2019,1,13,6,0,0,13.49328379,0,1/13/19 6:00
589,2019,1,13,6,30,0,13.49328754,0,1/13/19 6:30
590,2019,1,13,7,0,0,13.4932895,0,1/13/19 7:00
591,2019,1,13,7,30,0,13.49329053,0,1/13/19 7:30
592,2019,1,13,8,0,34,57.85568122,35,1/13/19 8:00
593,2019,1,13,8,30,89,119.1076875,115,1/13/19 8:30
594,2019,1,13,9,0,88,105.074708,207,1/13/19 9:00
595,2019,1,13,9,30,109,136.094666,297,1/13/19 9:30
596,2019,1,13,10,0,85,91.95178671,379,1/13/19 10:00
597,2019,1,13,10,30,62,70.26974492,454,1/13/19 10:30
598,2019,1,13,11,0,112,134.9961121,516,1/13/19 11:00
599,2019,1,13,11,30,142,157.0669873,565,1/13/19 11:30
600,2019,1,13,12,0,183,208.7187545,599,1/13/19 12:00
601,2019,1,13,12,30,186,198.8955592,617,1/13/19 12:30
602,2019,1,13,13,0,146,147.8070562,619,1/13/19 13:00
603,2019,1,13,13,30,105,100.8950642,604,1/13/19 13:30
604,2019,1,13,14,0,119,124.5810325,573,1/13/19 14:00
605,2019,1,13,14,30,118,115.7042391,526,1/13/19 14:30
606,2019,1,13,15,0,112,113.601095,464,1/13/19 15:00
607,2019,1,13,15,30,76,67.95877673,390,1/13/19 15:30
608,2019,1,13,16,0,50,45.89714734,305,1/13/19 16:00
609,2019,1,13,16,30,50,50.2595506,214,1/13/19 16:30
610,2019,1,13,17,0,81,91.73590623,123,1/13/19 17:00
611,2019,1,13,17,30,6,0,41,1/13/19 17:30
612,2019,1,13,18,0,0,8.826613456,0,1/13/19 18:00
613,2019,1,13,18,30,0,0,0,1/13/19 18:30
614,2019,1,13,19,0,0,7.110344181,0,1/13/19 19:00
615,2019,1,13,19,30,0,8.001400075,0,1/13/19 19:30
616,2019,1,13,20,0,0,10.6727464,0,1/13/19 20:00
617,2019,1,13,20,30,0,11.61158926,0,1/13/19 20:30
618,2019,1,13,21,0,0,12.4949754,0,1/13/19 21:00
619,2019,1,13,21,30,0,12.89332105,0,1/13/19 21:30
620,2019,1,13,22,0,0,13.1723925,0,1/13/19 22:00
621,2019,1,13,22,30,0,13.31039094,0,1/13/19 22:30
622,2019,1,13,23,0,0,13.39548059,0,1/13/19 23:00
623,2019,1,13,23,30,0,13.43920179,0,1/13/19 23:30
624,2019,1,14,0,0,0,13.46445256,0,1/14/19 0:00
625,2019,1,14,0,30,0,13.47763781,0,1/14/19 0:30
626,2019,1,14,1,0,0,13.48497716,0,1/14/19 1:00
627,2019,1,14,1,30,0,13.48883319,0,1/14/19 1:30
628,2019,1,14,2,0,0,13.49093247,0,1/14/19 2:00
629,2019,1,14,2,30,0,13.49203711,0,1/14/19 2:30
630,2019,1,14,3,0,0,13.49263009,0,1/14/19 3:00
631,2019,1,14,3,30,0,13.49294194,0,1/14/19 3:30
632,2019,1,14,4,0,0,13.49310779,0,1/14/19 4:00
633,2019,1,14,4,30,0,13.49319488,0,1/14/19 4:30
634,2019,1,14,5,0,0,13.4932409,0,1/14/19 5:00
635,2019,1,14,5,30,0,13.49326503,0,1/14/19 5:30
636,2019,1,14,6,0,0,13.49327772,0,1/14/19 6:00
637,2019,1,14,6,30,0,13.49328436,0,1/14/19 6:30
638,2019,1,14,7,0,0,13.49328784,0,1/14/19 7:00
639,2019,1,14,7,30,0,13.49328966,0,1/14/19 7:30
640,2019,1,14,8,0,7,22.62672388,32,1/14/19 8:00
641,2019,1,14,8,30,17,33.51052184,108,1/14/19 8:30
642,2019,1,14,9,0,31,49.56602908,198,1/14/19 9:00
643,2019,1,14,9,30,53,74.45836427,287,1/14/19 9:30
644,2019,1,14,10,0,77,99.59362715,371,1/14/19 10:00
645,2019,1,14,10,30,90,110.0547251,446,1/14/19 10:30
646,2019,1,14,11,0,108,129.6057308,508,1/14/19 11:00
647,2019,1,14,11,30,131,152.1882102,558,1/14/19 11:30
648,2019,1,14,12,0,199,233.304454,593,1/14/19 12:00
649,2019,1,14,12,30,207,222.187243,610,1/14/19 12:30
650,2019,1,14,13,0,206,223.1794244,611,1/14/19 13:00
651,2019,1,14,13,30,142,132.2457847,595,1/14/19 13:30
652,2019,1,14,14,0,141,147.5470379,564,1/14/19 14:00
653,2019,1,14,14,30,93,74.04452226,517,1/14/19 14:30
654,2019,1,14,15,0,84,82.20241933,457,1/14/19 15:00
655,2019,1,14,15,30,55,40.82191581,383,1/14/19 15:30
656,2019,1,14,16,0,30,22.84454865,299,1/14/19 16:00
657,2019,1,14,16,30,17,11.91126594,210,1/14/19 16:30
658,2019,1,14,17,0,10,9.120572325,120,1/14/19 17:00
659,2019,1,14,17,30,6,8.546507505,42,1/14/19 17:30
660,2019,1,14,18,0,2,7.235635206,2,1/14/19 18:00
661,2019,1,14,18,30,0,7.93888297,0,1/14/19 18:30
662,2019,1,14,19,0,0,9.946161527,0,1/14/19 19:00
663,2019,1,14,19,30,0,11.16373574,0,1/14/19 19:30
664,2019,1,14,20,0,0,12.12398738,0,1/14/19 20:00
665,2019,1,14,20,30,0,12.67796603,0,1/14/19 20:30
666,2019,1,14,21,0,0,13.03241658,0,1/14/19 21:00
667,2019,1,14,21,30,0,13.2314916,0,1/14/19 21:30
668,2019,1,14,22,0,0,13.34869012,0,1/14/19 22:00
669,2019,1,14,22,30,0,13.41333208,0,1/14/19 22:30
670,2019,1,14,23,0,0,13.4497991,0,1/14/19 23:00
671,2019,1,14,23,30,0,13.46964819,0,1/14/19 23:30
672,2019,1,15,0,0,0,13.48056994,0,1/15/19 0:00
673,2019,1,15,0,30,0,13.48645527,0,1/15/19 0:30
674,2019,1,15,1,0,0,13.48964254,0,1/15/19 1:00
675,2019,1,15,1,30,0,13.49134673,0,1/15/19 1:30
676,2019,1,15,2,0,0,13.49225978,0,1/15/19 2:00
677,2019,1,15,2,30,0,13.492745,0,1/15/19 2:30
678,2019,1,15,3,0,0,13.49300298,0,1/15/19 3:00
679,2019,1,15,3,30,0,13.49313942,0,1/15/19 3:30
680,2019,1,15,4,0,0,13.49321156,0,1/15/19 4:00
681,2019,1,15,4,30,0,13.49324956,0,1/15/19 4:30
682,2019,1,15,5,0,0,13.49326957,0,1/15/19 5:00
683,2019,1,15,5,30,0,13.49328008,0,1/15/19 5:30
684,2019,1,15,6,0,0,13.49328559,0,1/15/19 6:00
685,2019,1,15,6,30,0,13.49328848,0,1/15/19 6:30
686,2019,1,15,7,0,0,13.49328999,0,1/15/19 7:00
687,2019,1,15,7,30,0,13.49329079,0,1/15/19 7:30
688,2019,1,15,8,0,11,27.84582919,37,1/15/19 8:00
689,2019,1,15,8,30,33,53.15038999,119,1/15/19 8:30
690,2019,1,15,9,0,64,88.18030647,214,1/15/19 9:00
691,2019,1,15,9,30,110,140.2165413,308,1/15/19 9:30
692,2019,1,15,10,0,160,192.677099,397,1/15/19 10:00
693,2019,1,15,10,30,209,243.0096987,475,1/15/19 10:30
694,2019,1,15,11,0,273,311.505841,542,1/15/19 11:00
695,2019,1,15,11,30,287,308.8221441,592,1/15/19 11:30
696,2019,1,15,12,0,333,364.4606274,627,1/15/19 12:00
697,2019,1,15,12,30,398,426.6034488,645,1/15/19 12:30
698,2019,1,15,13,0,434,453.8936992,646,1/15/19 13:00
699,2019,1,15,13,30,614,676.8770136,631,1/15/19 13:30
700,2019,1,15,14,0,599,596.4097457,599,1/15/19 14:00
701,2019,1,15,14,30,551,553.3591429,551,1/15/19 14:30
702,2019,1,15,15,0,489,462.1934173,489,1/15/19 15:00
703,2019,1,15,15,30,414,373.9244071,414,1/15/19 15:30
704,2019,1,15,16,0,328,274.1822773,328,1/15/19 16:00
705,2019,1,15,16,30,235,174.3681422,235,1/15/19 16:30
706,2019,1,15,17,0,139,74.90096981,139,1/15/19 17:00
707,2019,1,15,17,30,52,0,52,1/15/19 17:30
708,2019,1,15,18,0,2,0,2,1/15/19 18:00
709,2019,1,15,18,30,0,0,0,1/15/19 18:30
710,2019,1,15,19,0,0,0,0,1/15/19 19:00
711,2019,1,15,19,30,0,0,0,1/15/19 19:30
712,2019,1,15,20,0,0,1.757157632,0,1/15/19 20:00
713,2019,1,15,20,30,0,6.754758366,0,1/15/19 20:30
714,2019,1,15,21,0,0,9.563653775,0,1/15/19 21:00
715,2019,1,15,21,30,0,11.30092245,0,1/15/19 21:30
716,2019,1,15,22,0,0,12.26232785,0,1/15/19 22:00
717,2019,1,15,22,30,0,12.81898709,0,1/15/19 22:30
718,2019,1,15,23,0,0,13.12314761,0,1/15/19 23:00
719,2019,1,15,23,30,0,13.29308712,0,1/15/19 23:30
720,2019,1,16,0,0,0,13.38499661,0,1/16/19 0:00
721,2019,1,16,0,30,0,13.43525532,0,1/16/19 0:30
722,2019,1,16,1,0,0,13.4622149,0,1/16/19 1:00
723,2019,1,16,1,30,0,13.47675273,0,1/16/19 1:30
724,2019,1,16,2,0,0,13.48449988,0,1/16/19 2:00
725,2019,1,16,2,30,0,13.4886377,0,1/16/19 2:30
726,2019,1,16,3,0,0,13.49083108,0,1/16/19 3:00
727,2019,1,16,3,30,0,13.49199459,0,1/16/19 3:30
728,2019,1,16,4,0,0,13.49260872,0,1/16/19 4:00
729,2019,1,16,4,30,0,13.49293285,0,1/16/19 4:30
730,2019,1,16,5,0,0,13.49310334,0,1/16/19 5:00
731,2019,1,16,5,30,0,13.49319298,0,1/16/19 5:30
732,2019,1,16,6,0,0,13.49323999,0,1/16/19 6:00
733,2019,1,16,6,30,0,13.49326464,0,1/16/19 6:30
734,2019,1,16,7,0,0,13.49327754,0,1/16/19 7:00
735,2019,1,16,7,30,0,13.49328428,0,1/16/19 7:30
736,2019,1,16,8,0,22,42.19836379,38,1/16/19 8:00
737,2019,1,16,8,30,72,100.6361439,122,1/16/19 8:30
738,2019,1,16,9,0,130,163.6220463,217,1/16/19 9:00
739,2019,1,16,9,30,204,246.1993973,311,1/16/19 9:30
740,2019,1,16,10,0,391,469.0616693,399,1/16/19 10:00
741,2019,1,16,10,30,476,523.9636802,476,1/16/19 10:30
742,2019,1,16,11,0,540,594.1436278,540,1/16/19 11:00
743,2019,1,16,11,30,591,627.9869633,591,1/16/19 11:30
744,2019,1,16,12,0,625,649.4596993,625,1/16/19 12:00
745,2019,1,16,12,30,644,653.7755273,644,1/16/19 12:30
746,2019,1,16,13,0,646,641.9388651,646,1/16/19 13:00
747,2019,1,16,13,30,631,613.7264845,631,1/16/19 13:30
748,2019,1,16,14,0,599,569.4457293,599,1/16/19 14:00
749,2019,1,16,14,30,552,511.7501749,552,1/16/19 14:30
750,2019,1,16,15,0,490,440.118334,490,1/16/19 15:00
751,2019,1,16,15,30,414,356.1392776,414,1/16/19 15:30
752,2019,1,16,16,0,329,265.8459094,329,1/16/19 16:00
753,2019,1,16,16,30,236,169.1138001,236,1/16/19 16:30
754,2019,1,16,17,0,141,73.92239139,141,1/16/19 17:00
755,2019,1,16,17,30,54,0,54,1/16/19 17:30
756,2019,1,16,18,0,3,0,3,1/16/19 18:00
757,2019,1,16,18,30,0,0,0,1/16/19 18:30
758,2019,1,16,19,0,0,0,0,1/16/19 19:00
759,2019,1,16,19,30,0,0,0,1/16/19 19:30
760,2019,1,16,20,0,0,1.534330428,0,1/16/19 20:00
761,2019,1,16,20,30,0,6.608822707,0,1/16/19 20:30
762,2019,1,16,21,0,0,9.483790572,0,1/16/19 21:00
763,2019,1,16,21,30,0,11.25337236,0,1/16/19 21:30
764,2019,1,16,22,0,0,12.2364576,0,1/16/19 22:00
765,2019,1,16,22,30,0,12.80430957,0,1/16/19 22:30
766,2019,1,16,23,0,0,13.11521989,0,1/16/19 23:00
767,2019,1,16,23,30,0,13.28871238,0,1/16/19 23:30
768,2019,1,17,0,0,0,13.38264992,0,1/17/19 0:00
769,2019,1,17,0,30,0,13.43398262,0,1/17/19 0:30
770,2019,1,17,1,0,0,13.46153629,0,1/17/19 1:00
771,2019,1,17,1,30,0,13.47638891,0,1/17/19 1:30
772,2019,1,17,2,0,0,13.48430688,0,1/17/19 2:00
773,2019,1,17,2,30,0,13.48853506,0,1/17/19 2:30
774,2019,1,17,3,0,0,13.49077686,0,1/17/19 3:00
775,2019,1,17,3,30,0,13.49196592,0,1/17/19 3:30
776,2019,1,17,4,0,0,13.49259363,0,1/17/19 4:00
777,2019,1,17,4,30,0,13.4929249,0,1/17/19 4:30
778,2019,1,17,5,0,0,13.49309917,0,1/17/19 5:00
779,2019,1,17,5,30,0,13.49319079,0,1/17/19 5:30
780,2019,1,17,6,0,0,13.49323885,0,1/17/19 6:00
781,2019,1,17,6,30,0,13.49326404,0,1/17/19 6:30
782,2019,1,17,7,0,0,13.49327722,0,1/17/19 7:00
783,2019,1,17,7,30,0,13.49328412,0,1/17/19 7:30
784,2019,1,17,8,0,28,50.02702079,37,1/17/19 8:00
785,2019,1,17,8,30,54,75.29534601,118,1/17/19 8:30
786,2019,1,17,9,0,111,145.1500798,210,1/17/19 9:00
787,2019,1,17,9,30,175,211.3356182,301,1/17/19 9:30
788,2019,1,17,10,0,281,333.9534166,386,1/17/19 10:00
789,2019,1,17,10,30,433,500.2176428,461,1/17/19 10:30
790,2019,1,17,11,0,333,327.3792861,522,1/17/19 11:00
791,2019,1,17,11,30,222,217.9266337,570,1/17/19 11:30
792,2019,1,17,12,0,291,308.9559576,602,1/17/19 12:00
793,2019,1,17,12,30,282,265.3315778,616,1/17/19 12:30
794,2019,1,17,13,0,185,155.1664037,614,1/17/19 13:00
795,2019,1,17,13,30,116,87.80054824,598,1/17/19 13:30
796,2019,1,17,14,0,173,173.9861251,566,1/17/19 14:00
797,2019,1,17,14,30,196,186.7485281,519,1/17/19 14:30
798,2019,1,17,15,0,183,178.6770736,459,1/17/19 15:00
799,2019,1,17,15,30,121,102.6982978,387,1/17/19 15:30
800,2019,1,17,16,0,37,11.2849723,305,1/17/19 16:00
801,2019,1,17,16,30,15,1.766818941,217,1/17/19 16:30
802,2019,1,17,17,0,9,0,128,1/17/19 17:00
803,2019,1,17,17,30,4,0,48,1/17/19 17:30
804,2019,1,17,18,0,0,0.182778324,2,1/17/19 18:00
805,2019,1,17,18,30,0,5.501867275,0,1/17/19 18:30
806,2019,1,17,19,0,0,8.149649298,0,1/17/19 19:00
807,2019,1,17,19,30,0,10.43233357,0,1/17/19 19:30
808,2019,1,17,20,0,0,11.65537347,0,1/17/19 20:00
809,2019,1,17,20,30,0,12.46770243,0,1/17/19 20:30
810,2019,1,17,21,0,0,12.90835988,0,1/17/19 21:00
811,2019,1,17,21,30,0,13.17249515,0,1/17/19 21:30
812,2019,1,17,22,0,0,13.31556313,0,1/17/19 22:00
813,2019,1,17,22,30,0,13.39701913,0,1/17/19 22:30
814,2019,1,17,23,0,0,13.44091118,0,1/17/19 23:00
815,2019,1,17,23,30,0,13.46517903,0,1/17/19 23:30
816,2019,1,18,0,0,0,13.47817971,0,1/18/19 0:00
817,2019,1,18,0,30,0,13.48523828,0,1/18/19 0:30
818,2019,1,18,1,0,0,13.48899912,0,1/18/19 1:00
819,2019,1,18,1,30,0,13.4910167,0,1/18/19 1:30
820,2019,1,18,2,0,0,13.49208655,0,1/18/19 2:00
821,2019,1,18,2,30,0,13.49265575,0,1/18/19 2:30
822,2019,1,18,3,0,0,13.49295636,0,1/18/19 3:00
823,2019,1,18,3,30,0,13.49311534,0,1/18/19 3:30
824,2019,1,18,4,0,0,13.49319902,0,1/18/19 4:00
825,2019,1,18,4,30,0,13.49324308,0,1/18/19 4:30
826,2019,1,18,5,0,0,13.4932662,0,1/18/19 5:00
827,2019,1,18,5,30,0,13.49327833,0,1/18/19 5:30
828,2019,1,18,6,0,0,13.49328469,0,1/18/19 6:00
829,2019,1,18,6,30,0,13.49328801,0,1/18/19 6:30
830,2019,1,18,7,0,0,13.49328975,0,1/18/19 7:00
831,2019,1,18,7,30,0,13.49329066,0,1/18/19 7:30
832,2019,1,18,8,0,7,22.6267244,33,1/18/19 8:00
833,2019,1,18,8,30,19,36.12007448,109,1/18/19 8:30
834,2019,1,18,9,0,30,47.64297752,197,1/18/19 9:00
835,2019,1,18,9,30,54,76.32371202,286,1/18/19 9:30
836,2019,1,18,10,0,92,118.5184207,368,1/18/19 10:00
837,2019,1,18,10,30,83,96.49354003,442,1/18/19 10:30
838,2019,1,18,11,0,111,137.4031226,503,1/18/19 11:00
839,2019,1,18,11,30,114,126.6099645,552,1/18/19 11:30
840,2019,1,18,12,0,145,169.005871,586,1/18/19 12:00
841,2019,1,18,12,30,186,208.5538161,603,1/18/19 12:30
842,2019,1,18,13,0,182,193.3910586,603,1/18/19 13:00
843,2019,1,18,13,30,113,104.897644,587,1/18/19 13:30
844,2019,1,18,14,0,93,94.27054233,557,1/18/19 14:00
845,2019,1,18,14,30,109,110.9846558,512,1/18/19 14:30
846,2019,1,18,15,0,148,159.6641533,454,1/18/19 15:00
847,2019,1,18,15,30,80,62.90359646,382,1/18/19 15:30
848,2019,1,18,16,0,55,56.53941143,301,1/18/19 16:00
849,2019,1,18,16,30,71,73.51290286,213,1/18/19 16:30
850,2019,1,18,17,0,34,24.18335767,126,1/18/19 17:00
851,2019,1,18,17,30,15,15.14110669,48,1/18/19 17:30
